,customer_id,customer_name,gender,age,home_address,zip_code,city,state,country,order_id,payment,sales_id,product_id,price_per_unit,quantity_x,total_price,product_type,product_name,size,colour,price,quantity_y,description,order_date,delivery_date,delivery_time,order_year,order_month,order_day,delivery_year,delivery_month,delivery_day,order_day_name,order_month_name,delivery_day_name,delivery_month_name
1962,421,Kellyann Stening,Genderfluid,62,35 Robinson Station StSuite 547,5382,North Baileyside,Australian Capital Territory,Australia,190,28420,923,431,107,3,321,Jacket,Denim,S,yellow,92,43,"A yellow coloured, S sized, Denim Jacket",2021-02-01,2021-02-17,16,2021,2,1,2021,2,17,Monday,February,Wednesday,February
1963,422,Farah Schukert,Agender,34,58 Heaney SquareApt. 870,1342,Feeneymouth,Queensland,Australia,769,32501,3849,365,94,2,188,Shirt,Henley,XS,green,92,61,"A green coloured, XS sized, Henley Shirt",2021-09-10,2021-10-04,24,2021,9,10,2021,10,4,Friday,September,Monday,October
1964,422,Farah Schukert,Agender,34,58 Heaney SquareApt. 870,1342,Feeneymouth,Queensland,Australia,800,20089,4016,229,106,3,318,Shirt,Chambray,XL,green,105,58,"A green coloured, XL sized, Chambray Shirt",2021-06-21,2021-06-23,2,2021,6,21,2021,6,23,Monday,June,Wednesday,June
1965,422,Farah Schukert,Agender,34,58 Heaney SquareApt. 870,1342,Feeneymouth,Queensland,Australia,800,20089,4017,1203,105,3,315,Trousers,Pleated,L,yellow,90,62,"A yellow coloured, L sized, Pleated Trousers",2021-06-21,2021-06-23,2,2021,6,21,2021,6,23,Monday,June,Wednesday,June
1966,422,Farah Schukert,Agender,34,58 Heaney SquareApt. 870,1342,Feeneymouth,Queensland,Australia,800,20089,4018,77,118,1,118,Shirt,Flannel,M,orange,96,68,"A orange coloured, M sized, Flannel Shirt",2021-06-21,2021-06-23,2,2021,6,21,2021,6,23,Monday,June,Wednesday,June
1967,422,Farah Schukert,Agender,34,58 Heaney SquareApt. 870,1342,Feeneymouth,Queensland,Australia,800,20089,4019,401,119,2,238,Shirt,Casual Slim Fit,S,green,113,72,"A green coloured, S sized, Casual Slim Fit Shirt",2021-06-21,2021-06-23,2,2021,6,21,2021,6,23,Monday,June,Wednesday,June
1968,422,Farah Schukert,Agender,34,58 Heaney SquareApt. 870,1342,Feeneymouth,Queensland,Australia,908,55562,4551,635,93,2,186,Jacket,Coach,XS,orange,115,42,"A orange coloured, XS sized, Coach Jacket",2021-03-15,2021-04-08,24,2021,3,15,2021,4,8,Monday,March,Thursday,April
1969,422,Farah Schukert,Agender,34,58 Heaney SquareApt. 870,1342,Feeneymouth,Queensland,Australia,908,55562,4552,132,92,2,184,Shirt,Denim,M,indigo,115,56,"A indigo coloured, M sized, Denim Shirt",2021-03-15,2021-04-08,24,2021,3,15,2021,4,8,Monday,March,Thursday,April
1970,422,Farah Schukert,Agender,34,58 Heaney SquareApt. 870,1342,Feeneymouth,Queensland,Australia,908,55562,4553,196,98,3,294,Shirt,Camp Collared,S,blue,112,75,"A blue coloured, S sized, Camp Collared Shirt",2021-03-15,2021-04-08,24,2021,3,15,2021,4,8,Monday,March,Thursday,April
1971,422,Farah Schukert,Agender,34,58 Heaney SquareApt. 870,1342,Feeneymouth,Queensland,Australia,908,55562,4554,49,104,1,104,Shirt,Dress,XL,yellow,119,75,"A yellow coloured, XL sized, Dress Shirt",2021-03-15,2021-04-08,24,2021,3,15,2021,4,8,Monday,March,Thursday,April
1972,422,Farah Schukert,Agender,34,58 Heaney SquareApt. 870,1342,Feeneymouth,Queensland,Australia,908,55562,4555,1054,93,3,279,Trousers,Joggers,XL,red,94,58,"A red coloured, XL sized, Joggers Trousers",2021-03-15,2021-04-08,24,2021,3,15,2021,4,8,Monday,March,Thursday,April
1973,422,Farah Schukert,Agender,34,58 Heaney SquareApt. 870,1342,Feeneymouth,Queensland,Australia,908,55562,4556,817,117,3,351,Jacket,Shearling,M,yellow,95,60,"A yellow coloured, M sized, Shearling Jacket",2021-03-15,2021-04-08,24,2021,3,15,2021,4,8,Monday,March,Thursday,April
1974,422,Farah Schukert,Agender,34,58 Heaney SquareApt. 870,1342,Feeneymouth,Queensland,Australia,908,55562,4557,141,91,1,91,Shirt,Linen,S,red,116,67,"A red coloured, S sized, Linen Shirt",2021-03-15,2021-04-08,24,2021,3,15,2021,4,8,Monday,March,Thursday,April
1975,422,Farah Schukert,Agender,34,58 Heaney SquareApt. 870,1342,Feeneymouth,Queensland,Australia,908,55562,4558,631,93,3,279,Jacket,Coach,S,red,115,76,"A red coloured, S sized, Coach Jacket",2021-03-15,2021-04-08,24,2021,3,15,2021,4,8,Monday,March,Thursday,April
1976,422,Farah Schukert,Agender,34,58 Heaney SquareApt. 870,1342,Feeneymouth,Queensland,Australia,908,55562,4559,238,106,2,212,Shirt,Chambray,L,indigo,105,79,"A indigo coloured, L sized, Chambray Shirt",2021-03-15,2021-04-08,24,2021,3,15,2021,4,8,Monday,March,Thursday,April
1977,422,Farah Schukert,Agender,34,58 Heaney SquareApt. 870,1342,Feeneymouth,Queensland,Australia,908,55562,4560,842,113,1,113,Trousers,Chinos,M,red,100,54,"A red coloured, M sized, Chinos Trousers",2021-03-15,2021-04-08,24,2021,3,15,2021,4,8,Monday,March,Thursday,April
1978,423,Datha Vicary,Agender,32,587 Dooley AvenueSuite 138,1047,New Rileybury,South Australia,Australia,282,41504,1365,52,104,2,208,Shirt,Dress,M,green,119,65,"A green coloured, M sized, Dress Shirt",2021-03-30,2021-04-18,19,2021,3,30,2021,4,18,Tuesday,March,Sunday,April
1979,423,Datha Vicary,Agender,32,587 Dooley AvenueSuite 138,1047,New Rileybury,South Australia,Australia,282,41504,1366,537,98,1,98,Jacket,Leather,M,yellow,113,77,"A yellow coloured, M sized, Leather Jacket",2021-03-30,2021-04-18,19,2021,3,30,2021,4,18,Tuesday,March,Sunday,April
1980,423,Datha Vicary,Agender,32,587 Dooley AvenueSuite 138,1047,New Rileybury,South Australia,Australia,282,41504,1367,481,118,1,118,Jacket,Puffer,S,indigo,110,62,"A indigo coloured, S sized, Puffer Jacket",2021-03-30,2021-04-18,19,2021,3,30,2021,4,18,Tuesday,March,Sunday,April
1981,423,Datha Vicary,Agender,32,587 Dooley AvenueSuite 138,1047,New Rileybury,South Australia,Australia,282,41504,1368,1207,105,2,210,Trousers,Pleated,M,green,90,41,"A green coloured, M sized, Pleated Trousers",2021-03-30,2021-04-18,19,2021,3,30,2021,4,18,Tuesday,March,Sunday,April
1982,423,Datha Vicary,Agender,32,587 Dooley AvenueSuite 138,1047,New Rileybury,South Australia,Australia,282,41504,1369,611,112,1,112,Jacket,Cardigan,S,green,118,62,"A green coloured, S sized, Cardigan Jacket",2021-03-30,2021-04-18,19,2021,3,30,2021,4,18,Tuesday,March,Sunday,April
1983,423,Datha Vicary,Agender,32,587 Dooley AvenueSuite 138,1047,New Rileybury,South Australia,Australia,282,41504,1370,427,107,2,214,Jacket,Denim,M,orange,92,48,"A orange coloured, M sized, Denim Jacket",2021-03-30,2021-04-18,19,2021,3,30,2021,4,18,Tuesday,March,Sunday,April
1984,423,Datha Vicary,Agender,32,587 Dooley AvenueSuite 138,1047,New Rileybury,South Australia,Australia,282,41504,1371,74,118,2,236,Shirt,Flannel,XL,red,96,72,"A red coloured, XL sized, Flannel Shirt",2021-03-30,2021-04-18,19,2021,3,30,2021,4,18,Tuesday,March,Sunday,April
1985,423,Datha Vicary,Agender,32,587 Dooley AvenueSuite 138,1047,New Rileybury,South Australia,Australia,282,41504,1372,1106,115,2,230,Trousers,Cropped,S,blue,99,62,"A blue coloured, S sized, Cropped Trousers",2021-03-30,2021-04-18,19,2021,3,30,2021,4,18,Tuesday,March,Sunday,April
1986,426,Augusto Ackrill,Bigender,40,89 Charles GroveApt. 955,6184,South Sophieview,Victoria,Australia,293,32389,1431,740,109,2,218,Jacket,Peacoat,XS,orange,102,78,"A orange coloured, XS sized, Peacoat Jacket",2021-08-05,2021-08-13,8,2021,8,5,2021,8,13,Thursday,August,Friday,August
1987,426,Augusto Ackrill,Bigender,40,89 Charles GroveApt. 955,6184,South Sophieview,Victoria,Australia,293,32389,1432,982,106,2,212,Trousers,Wool,M,red,111,58,"A red coloured, M sized, Wool Trousers",2021-08-05,2021-08-13,8,2021,8,5,2021,8,13,Thursday,August,Friday,August
1988,426,Augusto Ackrill,Bigender,40,89 Charles GroveApt. 955,6184,South Sophieview,Victoria,Australia,293,32389,1433,1122,102,2,204,Trousers,Cargo Pants,M,red,106,52,"A red coloured, M sized, Cargo Pants Trousers",2021-08-05,2021-08-13,8,2021,8,5,2021,8,13,Thursday,August,Friday,August
1989,426,Augusto Ackrill,Bigender,40,89 Charles GroveApt. 955,6184,South Sophieview,Victoria,Australia,293,32389,1434,1050,93,1,93,Trousers,Joggers,XS,red,94,65,"A red coloured, XS sized, Joggers Trousers",2021-08-05,2021-08-13,8,2021,8,5,2021,8,13,Thursday,August,Friday,August
1990,426,Augusto Ackrill,Bigender,40,89 Charles GroveApt. 955,6184,South Sophieview,Victoria,Australia,293,32389,1435,1055,93,2,186,Trousers,Joggers,XS,orange,94,65,"A orange coloured, XS sized, Joggers Trousers",2021-08-05,2021-08-13,8,2021,8,5,2021,8,13,Thursday,August,Friday,August
1991,426,Augusto Ackrill,Bigender,40,89 Charles GroveApt. 955,6184,South Sophieview,Victoria,Australia,293,32389,1436,105,92,3,276,Shirt,Denim,XS,red,115,52,"A red coloured, XS sized, Denim Shirt",2021-08-05,2021-08-13,8,2021,8,5,2021,8,13,Thursday,August,Friday,August
1992,426,Augusto Ackrill,Bigender,40,89 Charles GroveApt. 955,6184,South Sophieview,Victoria,Australia,293,32389,1437,317,109,1,109,Shirt,Mandarin Collar,M,red,108,60,"A red coloured, M sized, Mandarin Collar Shirt",2021-08-05,2021-08-13,8,2021,8,5,2021,8,13,Thursday,August,Friday,August
1993,427,Tomaso Mullin,Genderqueer,25,51 Gabriel KnollApt. 819,8556,New Ava,Queensland,Australia,412,25520,2042,1034,90,2,180,Trousers,Relaxed Leg,XL,green,95,64,"A green coloured, XL sized, Relaxed Leg Trousers",2021-09-23,2021-10-13,20,2021,9,23,2021,10,13,Thursday,September,Wednesday,October
1994,427,Tomaso Mullin,Genderqueer,25,51 Gabriel KnollApt. 819,8556,New Ava,Queensland,Australia,412,25520,2043,314,105,1,105,Shirt,Cuban Collar,XL,violet,93,44,"A violet coloured, XL sized, Cuban Collar Shirt",2021-09-23,2021-10-13,20,2021,9,23,2021,10,13,Thursday,September,Wednesday,October
1995,427,Tomaso Mullin,Genderqueer,25,51 Gabriel KnollApt. 819,8556,New Ava,Queensland,Australia,412,25520,2044,232,106,2,212,Shirt,Chambray,M,blue,105,66,"A blue coloured, M sized, Chambray Shirt",2021-09-23,2021-10-13,20,2021,9,23,2021,10,13,Thursday,September,Wednesday,October
1996,427,Tomaso Mullin,Genderqueer,25,51 Gabriel KnollApt. 819,8556,New Ava,Queensland,Australia,412,25520,2045,721,119,1,119,Jacket,Trench Coat,S,blue,112,64,"A blue coloured, S sized, Trench Coat Jacket",2021-09-23,2021-10-13,20,2021,9,23,2021,10,13,Thursday,September,Wednesday,October
1997,427,Tomaso Mullin,Genderqueer,25,51 Gabriel KnollApt. 819,8556,New Ava,Queensland,Australia,661,15302,3276,21,96,1,96,Shirt,Oxford Cloth,S,blue,114,51,"A blue coloured, S sized, Oxford Cloth Shirt",2021-09-14,2021-09-17,3,2021,9,14,2021,9,17,Tuesday,September,Friday,September
1998,427,Tomaso Mullin,Genderqueer,25,51 Gabriel KnollApt. 819,8556,New Ava,Queensland,Australia,661,15302,3277,990,106,1,106,Trousers,Wool,XS,yellow,111,67,"A yellow coloured, XS sized, Wool Trousers",2021-09-14,2021-09-17,3,2021,9,14,2021,9,17,Tuesday,September,Friday,September
1999,427,Tomaso Mullin,Genderqueer,25,51 Gabriel KnollApt. 819,8556,New Ava,Queensland,Australia,661,15302,3278,1184,99,2,198,Trousers,High-Waisted,XL,indigo,98,57,"A indigo coloured, XL sized, High-Waisted Trousers",2021-09-14,2021-09-17,3,2021,9,14,2021,9,17,Tuesday,September,Friday,September
2000,427,Tomaso Mullin,Genderqueer,25,51 Gabriel KnollApt. 819,8556,New Ava,Queensland,Australia,661,15302,3279,849,113,3,339,Trousers,Chinos,XL,orange,100,48,"A orange coloured, XL sized, Chinos Trousers",2021-09-14,2021-09-17,3,2021,9,14,2021,9,17,Tuesday,September,Friday,September
2001,427,Tomaso Mullin,Genderqueer,25,51 Gabriel KnollApt. 819,8556,New Ava,Queensland,Australia,661,15302,3280,826,117,3,351,Jacket,Shearling,S,blue,95,72,"A blue coloured, S sized, Shearling Jacket",2021-09-14,2021-09-17,3,2021,9,14,2021,9,17,Tuesday,September,Friday,September
2002,427,Tomaso Mullin,Genderqueer,25,51 Gabriel KnollApt. 819,8556,New Ava,Queensland,Australia,661,15302,3281,220,106,1,106,Shirt,Chambray,XS,yellow,105,57,"A yellow coloured, XS sized, Chambray Shirt",2021-09-14,2021-09-17,3,2021,9,14,2021,9,17,Tuesday,September,Friday,September
2003,427,Tomaso Mullin,Genderqueer,25,51 Gabriel KnollApt. 819,8556,New Ava,Queensland,Australia,795,51672,3995,11,96,3,288,Shirt,Oxford Cloth,S,yellow,114,78,"A yellow coloured, S sized, Oxford Cloth Shirt",2021-06-07,2021-06-30,23,2021,6,7,2021,6,30,Monday,June,Wednesday,June
2004,427,Tomaso Mullin,Genderqueer,25,51 Gabriel KnollApt. 819,8556,New Ava,Queensland,Australia,795,51672,3996,830,117,2,234,Jacket,Shearling,XS,indigo,95,68,"A indigo coloured, XS sized, Shearling Jacket",2021-06-07,2021-06-30,23,2021,6,7,2021,6,30,Monday,June,Wednesday,June
2005,428,Jammal Varcoe,Polygender,66,80 Hermiston WaySuite 403,1112,North Liamfort,Australian Capital Territory,Australia,129,42185,613,1026,90,2,180,Trousers,Relaxed Leg,S,yellow,95,43,"A yellow coloured, S sized, Relaxed Leg Trousers",2021-05-24,2021-05-27,3,2021,5,24,2021,5,27,Monday,May,Thursday,May
2006,428,Jammal Varcoe,Polygender,66,80 Hermiston WaySuite 403,1112,North Liamfort,Australian Capital Territory,Australia,129,42185,614,570,100,1,100,Jacket,Bomber,XS,yellow,90,57,"A yellow coloured, XS sized, Bomber Jacket",2021-05-24,2021-05-27,3,2021,5,24,2021,5,27,Monday,May,Thursday,May
2007,428,Jammal Varcoe,Polygender,66,80 Hermiston WaySuite 403,1112,North Liamfort,Australian Capital Territory,Australia,129,42185,615,872,113,2,226,Trousers,Chinos,M,violet,100,54,"A violet coloured, M sized, Chinos Trousers",2021-05-24,2021-05-27,3,2021,5,24,2021,5,27,Monday,May,Thursday,May
2008,428,Jammal Varcoe,Polygender,66,80 Hermiston WaySuite 403,1112,North Liamfort,Australian Capital Territory,Australia,999,31643,4997,872,113,1,113,Trousers,Chinos,M,violet,100,54,"A violet coloured, M sized, Chinos Trousers",2021-06-15,2021-07-12,27,2021,6,15,2021,7,12,Tuesday,June,Monday,July
2009,428,Jammal Varcoe,Polygender,66,80 Hermiston WaySuite 403,1112,North Liamfort,Australian Capital Territory,Australia,999,31643,4998,998,106,2,212,Trousers,Wool,L,green,111,42,"A green coloured, L sized, Wool Trousers",2021-06-15,2021-07-12,27,2021,6,15,2021,7,12,Tuesday,June,Monday,July
2010,428,Jammal Varcoe,Polygender,66,80 Hermiston WaySuite 403,1112,North Liamfort,Australian Capital Territory,Australia,999,31643,4999,1105,115,1,115,Trousers,Cropped,XS,blue,99,47,"A blue coloured, XS sized, Cropped Trousers",2021-06-15,2021-07-12,27,2021,6,15,2021,7,12,Tuesday,June,Monday,July
2011,431,Ronni Gruszczak,Agender,41,535 Angelina CourtSuite 875,8422,Jademouth,Victoria,Australia,162,20238,768,896,94,1,94,Trousers,Cords,S,blue,113,59,"A blue coloured, S sized, Cords Trousers",2021-04-25,2021-05-05,10,2021,4,25,2021,5,5,Sunday,April,Wednesday,May
2012,431,Ronni Gruszczak,Agender,41,535 Angelina CourtSuite 875,8422,Jademouth,Victoria,Australia,162,20238,769,1052,93,3,279,Trousers,Joggers,M,red,94,43,"A red coloured, M sized, Joggers Trousers",2021-04-25,2021-05-05,10,2021,4,25,2021,5,5,Sunday,April,Wednesday,May
2013,431,Ronni Gruszczak,Agender,41,535 Angelina CourtSuite 875,8422,Jademouth,Victoria,Australia,162,20238,770,1091,115,3,345,Trousers,Cropped,S,orange,99,78,"A orange coloured, S sized, Cropped Trousers",2021-04-25,2021-05-05,10,2021,4,25,2021,5,5,Sunday,April,Wednesday,May
2014,431,Ronni Gruszczak,Agender,41,535 Angelina CourtSuite 875,8422,Jademouth,Victoria,Australia,162,20238,771,870,113,2,226,Trousers,Chinos,XS,violet,100,72,"A violet coloured, XS sized, Chinos Trousers",2021-04-25,2021-05-05,10,2021,4,25,2021,5,5,Sunday,April,Wednesday,May
2015,431,Ronni Gruszczak,Agender,41,535 Angelina CourtSuite 875,8422,Jademouth,Victoria,Australia,162,20238,772,849,113,2,226,Trousers,Chinos,XL,orange,100,48,"A orange coloured, XL sized, Chinos Trousers",2021-04-25,2021-05-05,10,2021,4,25,2021,5,5,Sunday,April,Wednesday,May
2016,431,Ronni Gruszczak,Agender,41,535 Angelina CourtSuite 875,8422,Jademouth,Victoria,Australia,428,48629,2132,689,113,2,226,Jacket,Parka,XL,blue,119,47,"A blue coloured, XL sized, Parka Jacket",2021-02-24,2021-03-23,27,2021,2,24,2021,3,23,Wednesday,February,Tuesday,March
2017,431,Ronni Gruszczak,Agender,41,535 Angelina CourtSuite 875,8422,Jademouth,Victoria,Australia,428,48629,2133,910,96,1,96,Trousers,Drawstring,XS,red,104,57,"A red coloured, XS sized, Drawstring Trousers",2021-02-24,2021-03-23,27,2021,2,24,2021,3,23,Wednesday,February,Tuesday,March
2018,431,Ronni Gruszczak,Agender,41,535 Angelina CourtSuite 875,8422,Jademouth,Victoria,Australia,428,48629,2134,328,109,2,218,Shirt,Mandarin Collar,L,yellow,108,78,"A yellow coloured, L sized, Mandarin Collar Shirt",2021-02-24,2021-03-23,27,2021,2,24,2021,3,23,Wednesday,February,Tuesday,March
2019,431,Ronni Gruszczak,Agender,41,535 Angelina CourtSuite 875,8422,Jademouth,Victoria,Australia,777,13696,3876,625,112,2,224,Jacket,Cardigan,XS,violet,118,40,"A violet coloured, XS sized, Cardigan Jacket",2021-01-16,2021-02-09,24,2021,1,16,2021,2,9,Saturday,January,Tuesday,February
2020,431,Ronni Gruszczak,Agender,41,535 Angelina CourtSuite 875,8422,Jademouth,Victoria,Australia,777,13696,3877,401,119,3,357,Shirt,Casual Slim Fit,S,green,113,72,"A green coloured, S sized, Casual Slim Fit Shirt",2021-01-16,2021-02-09,24,2021,1,16,2021,2,9,Saturday,January,Tuesday,February
2021,431,Ronni Gruszczak,Agender,41,535 Angelina CourtSuite 875,8422,Jademouth,Victoria,Australia,777,13696,3878,1126,102,3,306,Trousers,Cargo Pants,S,orange,106,60,"A orange coloured, S sized, Cargo Pants Trousers",2021-01-16,2021-02-09,24,2021,1,16,2021,2,9,Saturday,January,Tuesday,February
2022,431,Ronni Gruszczak,Agender,41,535 Angelina CourtSuite 875,8422,Jademouth,Victoria,Australia,777,13696,3879,577,100,1,100,Jacket,Bomber,M,green,90,61,"A green coloured, M sized, Bomber Jacket",2021-01-16,2021-02-09,24,2021,1,16,2021,2,9,Saturday,January,Tuesday,February
2023,431,Ronni Gruszczak,Agender,41,535 Angelina CourtSuite 875,8422,Jademouth,Victoria,Australia,777,13696,3880,721,119,2,238,Jacket,Trench Coat,S,blue,112,64,"A blue coloured, S sized, Trench Coat Jacket",2021-01-16,2021-02-09,24,2021,1,16,2021,2,9,Saturday,January,Tuesday,February
2024,431,Ronni Gruszczak,Agender,41,535 Angelina CourtSuite 875,8422,Jademouth,Victoria,Australia,777,13696,3881,657,93,3,279,Jacket,Coach,M,indigo,115,64,"A indigo coloured, M sized, Coach Jacket",2021-01-16,2021-02-09,24,2021,1,16,2021,2,9,Saturday,January,Tuesday,February
2025,431,Ronni Gruszczak,Agender,41,535 Angelina CourtSuite 875,8422,Jademouth,Victoria,Australia,777,13696,3882,823,117,3,351,Jacket,Shearling,L,green,95,66,"A green coloured, L sized, Shearling Jacket",2021-01-16,2021-02-09,24,2021,1,16,2021,2,9,Saturday,January,Tuesday,February
2026,432,Ettie Gonnely,Bigender,34,6172 Andrew AvenueApt. 194,7029,North Cody,Victoria,Australia,939,24169,4687,783,91,2,182,Jacket,Pullover,L,yellow,114,43,"A yellow coloured, L sized, Pullover Jacket",2021-04-02,2021-04-21,19,2021,4,2,2021,4,21,Friday,April,Wednesday,April
2027,432,Ettie Gonnely,Bigender,34,6172 Andrew AvenueApt. 194,7029,North Cody,Victoria,Australia,939,24169,4688,382,94,2,188,Shirt,Henley,M,violet,92,44,"A violet coloured, M sized, Henley Shirt",2021-04-02,2021-04-21,19,2021,4,2,2021,4,21,Friday,April,Wednesday,April
2028,432,Ettie Gonnely,Bigender,34,6172 Andrew AvenueApt. 194,7029,North Cody,Victoria,Australia,939,24169,4689,422,107,1,107,Jacket,Denim,M,red,92,43,"A red coloured, M sized, Denim Jacket",2021-04-02,2021-04-21,19,2021,4,2,2021,4,21,Friday,April,Wednesday,April
2029,432,Ettie Gonnely,Bigender,34,6172 Andrew AvenueApt. 194,7029,North Cody,Victoria,Australia,939,24169,4690,441,107,2,214,Jacket,Denim,S,blue,92,56,"A blue coloured, S sized, Denim Jacket",2021-04-02,2021-04-21,19,2021,4,2,2021,4,21,Friday,April,Wednesday,April
2030,432,Ettie Gonnely,Bigender,34,6172 Andrew AvenueApt. 194,7029,North Cody,Victoria,Australia,939,24169,4691,689,113,3,339,Jacket,Parka,XL,blue,119,47,"A blue coloured, XL sized, Parka Jacket",2021-04-02,2021-04-21,19,2021,4,2,2021,4,21,Friday,April,Wednesday,April
2031,432,Ettie Gonnely,Bigender,34,6172 Andrew AvenueApt. 194,7029,North Cody,Victoria,Australia,939,24169,4692,1048,90,2,180,Trousers,Relaxed Leg,L,violet,95,47,"A violet coloured, L sized, Relaxed Leg Trousers",2021-04-02,2021-04-21,19,2021,4,2,2021,4,21,Friday,April,Wednesday,April
2032,433,Candis Roswarne,Non-binary,46,5777 Mayer PassApt. 881,9728,West Michaelport,Tasmania,Australia,4,39782,15,1033,90,1,90,Trousers,Relaxed Leg,L,green,95,62,"A green coloured, L sized, Relaxed Leg Trousers",2021-05-06,2021-05-19,13,2021,5,6,2021,5,19,Thursday,May,Wednesday,May
2033,433,Candis Roswarne,Non-binary,46,5777 Mayer PassApt. 881,9728,West Michaelport,Tasmania,Australia,4,39782,16,1184,99,3,297,Trousers,High-Waisted,XL,indigo,98,57,"A indigo coloured, XL sized, High-Waisted Trousers",2021-05-06,2021-05-19,13,2021,5,6,2021,5,19,Thursday,May,Wednesday,May
2034,433,Candis Roswarne,Non-binary,46,5777 Mayer PassApt. 881,9728,West Michaelport,Tasmania,Australia,4,39782,17,769,109,1,109,Jacket,Peacoat,XL,violet,102,42,"A violet coloured, XL sized, Peacoat Jacket",2021-05-06,2021-05-19,13,2021,5,6,2021,5,19,Thursday,May,Wednesday,May
2035,433,Candis Roswarne,Non-binary,46,5777 Mayer PassApt. 881,9728,West Michaelport,Tasmania,Australia,4,39782,18,923,96,3,288,Trousers,Drawstring,L,yellow,104,68,"A yellow coloured, L sized, Drawstring Trousers",2021-05-06,2021-05-19,13,2021,5,6,2021,5,19,Thursday,May,Wednesday,May
2036,433,Candis Roswarne,Non-binary,46,5777 Mayer PassApt. 881,9728,West Michaelport,Tasmania,Australia,4,39782,19,12,96,2,192,Shirt,Oxford Cloth,M,yellow,114,56,"A yellow coloured, M sized, Oxford Cloth Shirt",2021-05-06,2021-05-19,13,2021,5,6,2021,5,19,Thursday,May,Wednesday,May
2037,433,Candis Roswarne,Non-binary,46,5777 Mayer PassApt. 881,9728,West Michaelport,Tasmania,Australia,251,30132,1213,790,91,1,91,Jacket,Pullover,XS,blue,114,61,"A blue coloured, XS sized, Pullover Jacket",2021-07-31,2021-08-27,27,2021,7,31,2021,8,27,Saturday,July,Friday,August
2038,433,Candis Roswarne,Non-binary,46,5777 Mayer PassApt. 881,9728,West Michaelport,Tasmania,Australia,251,30132,1214,551,98,3,294,Jacket,Leather,S,indigo,113,40,"A indigo coloured, S sized, Leather Jacket",2021-07-31,2021-08-27,27,2021,7,31,2021,8,27,Saturday,July,Friday,August
2039,433,Candis Roswarne,Non-binary,46,5777 Mayer PassApt. 881,9728,West Michaelport,Tasmania,Australia,251,30132,1215,1015,90,2,180,Trousers,Relaxed Leg,XS,red,95,52,"A red coloured, XS sized, Relaxed Leg Trousers",2021-07-31,2021-08-27,27,2021,7,31,2021,8,27,Saturday,July,Friday,August
2040,433,Candis Roswarne,Non-binary,46,5777 Mayer PassApt. 881,9728,West Michaelport,Tasmania,Australia,251,30132,1216,26,96,3,288,Shirt,Oxford Cloth,S,indigo,114,59,"A indigo coloured, S sized, Oxford Cloth Shirt",2021-07-31,2021-08-27,27,2021,7,31,2021,8,27,Saturday,July,Friday,August
2041,433,Candis Roswarne,Non-binary,46,5777 Mayer PassApt. 881,9728,West Michaelport,Tasmania,Australia,318,39332,1551,634,93,1,93,Jacket,Coach,XL,red,115,46,"A red coloured, XL sized, Coach Jacket",2021-01-31,2021-02-17,17,2021,1,31,2021,2,17,Sunday,January,Wednesday,February
2042,433,Candis Roswarne,Non-binary,46,5777 Mayer PassApt. 881,9728,West Michaelport,Tasmania,Australia,318,39332,1552,854,113,1,113,Trousers,Chinos,XL,yellow,100,59,"A yellow coloured, XL sized, Chinos Trousers",2021-01-31,2021-02-17,17,2021,1,31,2021,2,17,Sunday,January,Wednesday,February
2043,433,Candis Roswarne,Non-binary,46,5777 Mayer PassApt. 881,9728,West Michaelport,Tasmania,Australia,318,39332,1553,542,98,2,196,Jacket,Leather,M,green,113,45,"A green coloured, M sized, Leather Jacket",2021-01-31,2021-02-17,17,2021,1,31,2021,2,17,Sunday,January,Wednesday,February
2044,434,Marci Borrett,Agender,20,53 Lucy CrescentSuite 222,4176,West Amber,Western Australia,Australia,574,44975,2865,1095,115,3,345,Trousers,Cropped,XS,yellow,99,41,"A yellow coloured, XS sized, Cropped Trousers",2021-06-21,2021-07-03,12,2021,6,21,2021,7,3,Monday,June,Saturday,July
2045,434,Marci Borrett,Agender,20,53 Lucy CrescentSuite 222,4176,West Amber,Western Australia,Australia,574,44975,2866,1038,90,1,90,Trousers,Relaxed Leg,L,blue,95,61,"A blue coloured, L sized, Relaxed Leg Trousers",2021-06-21,2021-07-03,12,2021,6,21,2021,7,3,Monday,June,Saturday,July
2046,434,Marci Borrett,Agender,20,53 Lucy CrescentSuite 222,4176,West Amber,Western Australia,Australia,574,44975,2867,195,98,1,98,Shirt,Camp Collared,XS,blue,112,47,"A blue coloured, XS sized, Camp Collared Shirt",2021-06-21,2021-07-03,12,2021,6,21,2021,7,3,Monday,June,Saturday,July
2047,435,Aldridge Tesh,Agender,41,1649 Owen JunctionApt. 523,5868,South Tobyton,South Australia,Australia,173,30001,836,1005,106,2,212,Trousers,Wool,XS,indigo,111,43,"A indigo coloured, XS sized, Wool Trousers",2021-06-06,2021-07-01,25,2021,6,6,2021,7,1,Sunday,June,Thursday,July
2048,436,Meredith Canniffe,Polygender,41,120 Eli PlazaApt. 906,7809,Port Siennaport,South Australia,Australia,784,45143,3921,936,96,2,192,Trousers,Drawstring,S,indigo,104,46,"A indigo coloured, S sized, Drawstring Trousers",2021-03-14,2021-04-04,21,2021,3,14,2021,4,4,Sunday,March,Sunday,April
